cellLR1,radEnergy1,cellLR2,radEnergy2,cellLR3,radEnergy3,cellLR4,radEnergy4,cellLR5,radEnergy5,cellLR6,radEnergy6,cellLR7,radEnergy7,cellLR8,radEnergy8,cellLR9,radEnergy9,cellLR10,radEnergy10,cellLR11,radEnergy11,cellLR12,radEnergy12,cellLR13,radEnergy13,cellLR14,radEnergy14,cellLR15,radEnergy15,cellLR16,radEnergy16,cellLR17,radEnergy17,cellLR18,radEnergy18,cellLR19,radEnergy19,cellLR20,radEnergy20,cellLR21,radEnergy21,cellLR22,radEnergy22,cellLR23,radEnergy23,cellLR24,radEnergy24,cellLR25,radEnergy25,cellLR26,radEnergy26,cellLR27,radEnergy27,cellLR28,radEnergy28,cellLR29,radEnergy29,cellLR30,radEnergy30,cellLR31,radEnergy31,cellLR32,radEnergy32,cellLR33,radEnergy33,cellLR34,radEnergy34,cellLR35,radEnergy35,cellLR36,radEnergy36,cellLR37,radEnergy37,cellLR38,radEnergy38,cellLR39,radEnergy39,cellLR40,radEnergy40,cellLR41,radEnergy41,cellLR42,radEnergy42,cellLR43,radEnergy43,cellLR44,radEnergy44,cellLR45,radEnergy45,cellLR46,radEnergy46,cellLR47,radEnergy47,cellLR48,radEnergy48,cellLR49,radEnergy49,cellLR50,radEnergy50,cellLR51,radEnergy51,cellLR52,radEnergy52,cellLR53,radEnergy53,cellLR54,radEnergy54,cellLR55,radEnergy55,cellLR56,radEnergy56,cellLR57,radEnergy57,cellLR58,radEnergy58,cellLR59,radEnergy59,cellLR60,radEnergy60,cellLR61,radEnergy61,cellLR62,radEnergy62,cellLR63,radEnergy63,cellLR64,radEnergy64,cellLR65,radEnergy65,cellLR66,radEnergy66,cellLR67,radEnergy67,cellLR68,radEnergy68,cellLR69,radEnergy69,cellLR70,radEnergy70,cellLR71,radEnergy71,cellLR72,radEnergy72,cellLR73,radEnergy73,cellLR74,radEnergy74,cellLR75,radEnergy75,cellLR76,radEnergy76,cellLR77,radEnergy77,cellLR78,radEnergy78,cellLR79,radEnergy79,cellLR80,radEnergy80,cellLR81,radEnergy81,cellLR82,radEnergy82,cellLR83,radEnergy83,cellLR84,radEnergy84,cellLR85,radEnergy85,cellLR86,radEnergy86,cellLR87,radEnergy87,cellLR88,radEnergy88,cellLR89,radEnergy89,cellLR90,radEnergy90,cellLR91,radEnergy91,cellLR92,radEnergy92,cellLR93,radEnergy93,cellLR94,radEnergy94,cellLR95,radEnergy95,cellLR96,radEnergy96,cellLR97,radEnergy97,cellLR98,radEnergy98,cellLR99,radEnergy99
0,25.059,0.010101,24.974,0.020202,24.887,0.030303,24.8,0.040404,24.712,0.050505,24.624,0.060606,24.534,0.070707,24.444,0.080808,24.353,0.090909,24.26,0.10101,24.167,0.11111,24.074,0.12121,23.979,0.13131,23.883,0.14141,23.787,0.15152,23.69,0.16162,23.592,0.17172,23.493,0.18182,23.393,0.19192,23.293,0.20202,23.191,0.21212,23.089,0.22222,22.986,0.23232,22.882,0.24242,22.777,0.25253,22.671,0.26263,22.565,0.27273,22.458,0.28283,22.349,0.29293,22.24,0.30303,22.13,0.31313,22.02,0.32323,21.908,0.33333,21.796,0.34343,21.682,0.35354,21.568,0.36364,21.453,0.37374,21.337,0.38384,21.221,0.39394,21.103,0.40404,20.985,0.41414,20.866,0.42424,20.746,0.43434,20.625,0.44444,20.503,0.45455,20.381,0.46465,20.257,0.47475,20.133,0.48485,20.008,0.49495,19.882,0.50505,19.755,0.51515,19.627,0.52525,19.499,0.53535,19.37,0.54545,19.239,0.55556,19.108,0.56566,18.977,0.57576,18.844,0.58586,18.71,0.59596,18.576,0.60606,18.441,0.61616,18.305,0.62626,18.168,0.63636,18.03,0.64646,17.891,0.65657,17.752,0.66667,17.612,0.67677,17.471,0.68687,17.329,0.69697,17.186,0.70707,17.042,0.71717,16.898,0.72727,16.753,0.73737,16.607,0.74747,16.46,0.75758,16.312,0.76768,16.163,0.77778,16.014,0.78788,15.863,0.79798,15.712,0.80808,15.56,0.81818,15.407,0.82828,15.254,0.83838,15.099,0.84848,14.944,0.85859,14.788,0.86869,14.631,0.87879,14.473,0.88889,14.315,0.89899,14.155,0.90909,13.995,0.91919,13.834,0.92929,13.672,0.93939,13.509,0.94949,13.346,0.9596,13.181,0.9697,13.016,0.9798,12.85,0.9899,12.683
0.010101,25.059,0.020202,24.974,0.030303,24.887,0.040404,24.8,0.050505,24.712,0.060606,24.624,0.070707,24.534,0.080808,24.444,0.090909,24.353,0.10101,24.26,0.11111,24.167,0.12121,24.074,0.13131,23.979,0.14141,23.883,0.15152,23.787,0.16162,23.69,0.17172,23.592,0.18182,23.493,0.19192,23.393,0.20202,23.293,0.21212,23.191,0.22222,23.089,0.23232,22.986,0.24242,22.882,0.25253,22.777,0.26263,22.671,0.27273,22.565,0.28283,22.458,0.29293,22.349,0.30303,22.24,0.31313,22.13,0.32323,22.02,0.33333,21.908,0.34343,21.796,0.35354,21.682,0.36364,21.568,0.37374,21.453,0.38384,21.337,0.39394,21.221,0.40404,21.103,0.41414,20.985,0.42424,20.866,0.43434,20.746,0.44444,20.625,0.45455,20.503,0.46465,20.381,0.47475,20.257,0.48485,20.133,0.49495,20.008,0.50505,19.882,0.51515,19.755,0.52525,19.627,0.53535,19.499,0.54545,19.37,0.55556,19.239,0.56566,19.108,0.57576,18.977,0.58586,18.844,0.59596,18.71,0.60606,18.576,0.61616,18.441,0.62626,18.305,0.63636,18.168,0.64646,18.03,0.65657,17.891,0.66667,17.752,0.67677,17.612,0.68687,17.471,0.69697,17.329,0.70707,17.186,0.71717,17.042,0.72727,16.898,0.73737,16.753,0.74747,16.607,0.75758,16.46,0.76768,16.312,0.77778,16.163,0.78788,16.014,0.79798,15.863,0.80808,15.712,0.81818,15.56,0.82828,15.407,0.83838,15.254,0.84848,15.099,0.85859,14.944,0.86869,14.788,0.87879,14.631,0.88889,14.473,0.89899,14.315,0.90909,14.155,0.91919,13.995,0.92929,13.834,0.93939,13.672,0.94949,13.509,0.9596,13.346,0.9697,13.181,0.9798,13.016,0.9899,12.85,1,12.683
